FEMALE,NONWHITE,UNION,EDUC,AGE,EXPER,WAGE,LNWAGE
0,1,0,16,50,28,13,2.5649493575
0,1,0,18,46,22,26.92,3.2928695048
1,1,0,16,45,23,9.6,2.2617630985
1,1,0,14,43,23,15,2.7080502011
1,0,1,16,50,28,29,3.36729583
0,0,0,12,20,2,12,2.4849066498
0,0,0,12,21,3,6.5,1.8718021769
0,0,0,16,41,19,30,3.4011973817
1,1,1,16,49,27,21,3.0445224377
0,1,0,12,48,30,20,2.9957322736
1,0,0,14,37,17,8,2.0794415417
1,0,1,20,42,16,27,3.295836866
0,0,0,12,19,1,5,1.6094379124
1,0,0,12,39,21,10.64,2.3646204839
1,0,0,16,40,18,6.92,1.9344157696
1,0,0,14,39,19,13,2.5649493575
1,1,0,12,36,18,7,1.9459101491
1,0,0,11,44,27,9,2.1972245773
1,0,0,12,35,17,13,2.5649493575
0,0,1,16,46,24,21.59,3.0722302445
0,0,0,12,56,38,18.181818182,2.9004220937
0,1,0,12,44,26,8.5,2.1400661635
1,0,0,14,57,37,24.34,3.1921210876
0,1,0,10,35,19,9,2.1972245773
0,0,0,12,28,10,18.45,2.9150643705
0,0,0,12,26,8,15,2.7080502011
0,1,1,16,48,26,15.25,2.7245795031
1,0,0,14,52,32,15,2.7080502011
1,0,0,12,39,21,12.46,2.5225235134
0,0,0,12,38,20,19.24,2.9569914452
1,0,0,14,41,21,14.89,2.7006898467
1,1,0,12,43,25,21,3.0445224377
0,0,0,12,25,7,26,3.258096538
0,0,0,12,45,27,11.44047619,2.4371576101
1,0,0,12,41,23,28.833333333,3.3615321253
0,0,1,12,59,41,22,3.0910424534
1,1,0,14,47,27,9.75,2.277267285
0,1,0,11,37,20,18,2.8903717579
0,1,0,16,53,31,22,3.0910424534
1,1,0,12,35,17,19.225,2.9562115154
1,1,0,12,53,35,22,3.0910424534
1,0,0,12,33,15,16,2.7725887222
0,1,0,11,36,19,9.97,2.299580584
1,1,1,12,56,38,8.25,2.1102132003
0,1,1,12,57,39,8.2,2.1041341543
1,1,1,12,62,44,14,2.6390573296
0,1,1,16,49,27,62.5,4.1351665567
1,1,1,12,22,4,7,1.9459101491
0,1,1,16,54,32,28.85,3.362109993
0,1,0,12,43,25,7.5757575758,2.0249533564
1,1,0,16,48,26,12.025,2.486987816
1,1,0,10,43,27,6.25,1.8325814637
0,1,1,12,46,28,16.725,2.816904606
1,1,0,12,45,27,8.25,2.1102132003
1,1,1,12,49,31,10,2.302585093
0,1,0,12,23,5,8,2.0794415417
1,1,0,12,49,31,12,2.4849066498
0,0,1,14,45,25,25.9,3.2542429687
1,1,0,12,45,27,8.25,2.1102132003
1,1,0,12,37,19,8.75,2.1690537004
1,1,0,12,20,2,6.5,1.8718021769
1,1,0,18,45,21,48.075,3.8727622915
0,0,0,16,50,28,33.175,3.5017965802
1,1,0,16,27,5,23.263157895,3.1468709029
0,0,0,14,49,29,18.75,2.9311937524
1,1,0,12,33,15,8.075,2.0887728691
0,1,0,12,29,11,8.5,2.1400661635
1,1,0,12,40,22,8.25,2.1102132003
1,1,1,12,49,31,18,2.8903717579
1,1,1,16,42,20,18,2.8903717579
1,1,0,16,39,17,26.45,3.2752561583
0,1,0,12,39,21,8,2.0794415417
0,0,0,16,59,37,34.25,3.5336865647
0,1,0,12,48,30,10.74,2.3739750891
1,1,0,14,26,6,17.8,2.8791984573
0,1,1,12,23,5,14.56,2.6782780428
0,1,0,12,43,25,25,3.2188758249
1,1,0,11,44,27,9.25,2.2246235515
1,1,0,16,41,19,7.85,2.0605135318
0,0,0,12,46,28,16,2.7725887222
